ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46,time47
Action 41,GLZ,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,0,0
Action 41,GRX,-0.5625,-0.625,1.6875,4.625,0.375,1.9375,-2.8125,-12.6875,-22.8125,-50.3125,-39.625,-75.125,-127.125,-93.875,-103.0625,-33.1875,77.0625,94.1875,118.6875,149.6875,125.875,68.5625,32.5625,28.9375,33.9375,8.5625,-21.4375,-42.3125,-44.75,-62.625,-74.25,-50.6875,9.5,7.25,-9.9375,-8.375,-10.0625,23.125,-7.3125,-13.75,-3,2.875,0.375,-1.8125,-0.4375,0,0
Action 41,GRY,-0.5625,-0.625,1.6875,4.625,0.375,1.9375,-2.8125,-12.6875,-22.8125,-50.3125,-39.625,-75.125,-127.125,-93.875,-103.0625,-33.1875,77.0625,94.1875,118.6875,149.6875,125.875,68.5625,32.5625,28.9375,33.9375,8.5625,-21.4375,-42.3125,-44.75,-62.625,-74.25,-50.6875,9.5,7.25,-9.9375,-8.375,-10.0625,23.125,-7.3125,-13.75,-3,2.875,0.375,-1.8125,-0.4375,0,0
Action 41,GRZ,-0.5625,-0.625,1.6875,4.625,0.375,1.9375,-2.8125,-12.6875,-22.8125,-50.3125,-39.625,-75.125,-127.125,-93.875,-103.0625,-33.1875,77.0625,94.1875,118.6875,149.6875,125.875,68.5625,32.5625,28.9375,33.9375,8.5625,-21.4375,-42.3125,-44.75,-62.625,-74.25,-50.6875,9.5,7.25,-9.9375,-8.375,-10.0625,23.125,-7.3125,-13.75,-3,2.875,0.375,-1.8125,-0.4375,0,0
Action 41,ORL,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,0,0
Action 41,OPL,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,0,0
Action 41,OYL,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,0,0
Action 41,ORR,2.50358,2.510744,2.514159,2.516436,2.489184,2.444003,2.379459,2.230438,2.097471,2.339522,2.463618,3.240065,3.665366,3.716482,3.661395,3.541581,3.592639,3.617977,3.603266,3.582289,3.505476,3.402276,3.331823,3.274329,3.234062,3.121577,2.999299,2.868175,2.809245,2.82078,2.806197,2.686484,2.630844,2.665062,2.677181,2.676305,2.667523,2.683786,2.706281,2.696702,2.688249,2.684124,2.679567,2.673113,2.64336,0,0
Action 41,OPR,7.188878,7.189296,7.190073,7.190885,7.193071,7.195864,7.197567,7.176423,7.120911,7.015779,6.989138,6.76225,6.353449,6.065402,5.907625,5.919026,6.051917,6.182149,6.259141,6.339848,6.438642,6.500086,6.571304,6.679197,6.801439,6.97511,7.04299,7.08333,7.099627,7.106818,7.107314,7.131941,7.154861,7.170143,7.177298,7.174157,7.168959,7.169784,7.168954,7.163485,7.160276,7.160041,7.161251,7.162834,7.162841,0,0
Action 41,OYR,6.592978,6.601698,6.604881,6.601279,6.569876,6.522292,6.458525,6.323945,6.207197,6.587582,6.738033,7.739862,8.55314,8.879885,9.088404,9.136673,9.004635,8.755943,8.469568,8.114336,7.5982,7.289622,7.102224,6.972075,6.856191,6.670802,6.552586,6.482884,6.492193,6.639995,6.753373,6.742414,6.707226,6.72277,6.745125,6.759547,6.767622,6.769593,6.746937,6.763058,6.764243,6.758413,6.74837,6.745224,6.719157,0,0
Action 42,ALX,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,-0.9785156,0,0
Action 42,ALY,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0.1699219,0,0
Action 42,ALZ,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,-0.1132813,0,0
Action 42,ARX,-1.018066,-0.9980469,-1,-1.004395,-0.9980469,-1.008789,-0.9931641,-0.9599609,-1.038574,-1.051758,-1.152832,-1.145996,-1.040039,-0.9233398,-0.902832,-0.8496094,-0.7382813,-0.8603516,-0.8916016,-0.9316406,-0.9169922,-0.921875,-0.8876953,-0.8354492,-0.8154297,-0.8735352,-0.8745117,-0.940918,-1.010254,-1.067383,-1.081543,-1.010254,-1.02832,-0.9755859,-1.012695,-0.9960938,-1.010254,-1,-0.996582,-1.000488,-0.9980469,-1.00293,-1.001953,-0.9848633,-0.9951172,0,0
Action 42,ARY,-0.2006836,-0.2006836,-0.1987305,-0.1811523,-0.1914063,-0.1918945,-0.1992188,-0.2856445,-0.340332,-0.2973633,-0.394043,-0.4321289,-0.1494141,-0.09619141,-0.284668,-0.3930664,-0.6757813,-0.6621094,-0.6220703,-0.5288086,-0.3886719,-0.3110352,-0.355957,-0.3491211,-0.3925781,-0.4130859,-0.4155273,-0.3950195,-0.3300781,-0.2441406,-0.1606445,-0.2504883,-0.2011719,-0.2460938,-0.1523438,-0.1796875,-0.1630859,-0.2045898,-0.184082,-0.1962891,-0.2060547,-0.1923828,-0.2011719,-0.1914063,-0.1938477,0,0
Action 42,ARZ,-0.01806641,-0.01318359,-0.01464844,-0.02392578,-0.02636719,-0.02929688,-0.03710938,-0.06933594,-0.2241211,0.06982422,0.2207031,0.4233398,0.6645508,0.6293945,0.3325195,0.02050781,0.1293945,0.25,0.34375,0.4609375,0.4140625,0.4267578,0.4726563,0.4360352,0.2802734,0.1455078,0.2314453,0.2211914,0.1523438,0.2050781,-0.1694336,-0.4257813,-0.02050781,0.0703125,0.01269531,-0.04101563,-0.009765625,-0.02880859,-0.03857422,-0.00390625,-0.03027344,-0.02929688,-0.02099609,-0.02587891,-0.008300781,0,0
Action 42,EMG0L,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0
Action 42,EMG1L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
Action 42,EMG2L,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0
Action 42,EMG3L,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0
Action 42,EMG4L,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0
Action 42,EMG5L,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
Action 42,EMG6L,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0
Action 42,EMG7L,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0
Action 42,EMG0R,12,7,3,2,-12,-9,-9,6,-19,16,-35,-6,-12,0,3,6,1,-7,14,-7,3,-6,3,-9,-1,1,5,-4,-3,-8,-22,-2,0,28,-13,16,-16,4,20,-1,12,13,8,12,18,0,0
Action 42,EMG1R,12,1,-1,0,-7,-3,-6,6,-3,9,-48,-19,-11,-4,0,9,-3,-8,25,-13,2,-1,0,-8,-4,3,9,-7,-7,2,-16,-10,-1,6,-13,11,-14,1,11,0,6,3,2,6,9,0,0
Action 42,EMG2R,3,2,-4,-2,-3,-1,-2,-7,14,-16,-77,14,-1,-5,-1,-5,-14,-20,37,-22,3,-4,3,-13,-9,3,19,-6,-7,8,-10,-9,-1,1,-5,4,3,0,3,0,4,-1,0,2,3,0,0
Action 42,EMG3R,-1,3,-12,-1,-2,-2,1,14,-5,-49,-81,93,31,-4,2,-42,-50,-36,48,-49,22,-14,5,-27,-15,4,34,-4,-5,8,-2,3,3,-4,1,4,24,-1,-2,-2,4,-1,0,-4,2,0,0
Action 42,EMG4R,-1,1,-7,-1,-2,-3,-1,3,1,21,-68,34,-20,-3,5,7,-17,-12,25,-17,16,2,-6,-11,-10,-1,13,0,-3,2,-6,-10,0,-2,0,0,12,1,-2,2,2,-3,-1,1,1,0,0
Action 42,EMG5R,0,1,-3,-2,-4,-2,-2,1,-6,31,-46,1,-22,9,5,6,1,2,14,-7,4,4,2,-5,-4,-1,6,-1,-1,-2,-9,-13,-9,-6,-21,0,13,14,-3,-4,6,-6,-2,2,5,0,0
Action 42,EMG6R,2,3,0,0,-9,0,-3,-2,4,8,-18,3,-10,4,3,-6,5,16,23,-7,3,-4,3,-7,1,2,2,-18,4,-12,-24,-17,-24,-8,-102,-10,20,-48,-41,-34,59,-7,2,0,13,0,0
Action 42,EMG7R,9,8,12,3,-20,-8,-7,4,-6,7,-21,0,-9,6,2,12,-1,2,13,-6,1,-4,2,-5,0,1,1,-7,-3,-42,-40,-6,-2,33,10,24,-9,2,30,-7,12,19,9,17,16,0,0
Action 42,GLX,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,0,0
Action 42,GLY,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,0,0
Action 42,GLZ,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,0,0
Action 42,GRX,1.6875,4.75,-2.4375,0.0625,-3.375,-2.9375,0.8125,-8.6875,-29.4375,-23.8125,3.5625,-65.6875,-114.5,-159.125,-99.375,-96.5625,4.6875,76.8125,93.375,129.875,125.5,96.4375,93.1875,74.5,53.0625,31.5625,-15.5625,-54,-70.625,-82.4375,-88.375,-94.9375,19.25,-5.8125,34.75,-14.375,-3.375,-5.9375,-4.9375,-2.8125,2.4375,-2.5,-1.6875,5,-3.125,0,0
Action 42,GRY,1.6875,4.75,-2.4375,0.0625,-3.375,-2.9375,0.8125,-8.6875,-29.4375,-23.8125,3.5625,-65.6875,-114.5,-159.125,-99.375,-96.5625,4.6875,76.8125,93.375,129.875,125.5,96.4375,93.1875,74.5,53.0625,31.5625,-15.5625,-54,-70.625,-82.4375,-88.375,-94.9375,19.25,-5.8125,34.75,-14.375,-3.375,-5.9375,-4.9375,-2.8125,2.4375,-2.5,-1.6875,5,-3.125,0,0
Action 42,GRZ,1.6875,4.75,-2.4375,0.0625,-3.375,-2.9375,0.8125,-8.6875,-29.4375,-23.8125,3.5625,-65.6875,-114.5,-159.125,-99.375,-96.5625,4.6875,76.8125,93.375,129.875,125.5,96.4375,93.1875,74.5,53.0625,31.5625,-15.5625,-54,-70.625,-82.4375,-88.375,-94.9375,19.25,-5.8125,34.75,-14.375,-3.375,-5.9375,-4.9375,-2.8125,2.4375,-2.5,-1.6875,5,-3.125,0,0
Action 42,ORL,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,8.171022,0,0
Action 42,OPL,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,7.151949,0,0
Action 42,OYL,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,8.727958,0,0
Action 42,ORR,2.503228,2.493968,2.491898,2.498977,2.506769,2.511838,2.510295,2.434838,2.181228,2.05713,2.317811,2.968289,3.463583,3.645529,3.706156,3.651987,3.545815,3.554306,3.560652,3.518176,3.403253,3.269936,3.184741,3.120861,3.203212,3.221875,3.182271,2.919705,2.827592,2.846794,2.908308,2.813851,2.506735,2.462264,2.547138,2.587893,2.580455,2.566282,2.551392,2.53629,2.536096,2.527074,2.526099,2.530241,2.535366,0,0
Action 42,OPR,7.199567,7.198537,7.198699,7.198507,7.200475,7.201056,7.20242,7.196048,7.15274,7.074012,7.003141,6.883793,6.663088,6.458188,6.068672,5.888385,5.941285,6.038317,6.151935,6.220503,6.286165,6.337018,6.367424,6.415061,6.533469,6.649051,6.784088,6.944997,7.021165,7.058172,7.109342,7.141944,7.152508,7.160757,7.158251,7.166847,7.166151,7.168787,7.171268,7.17251,7.172722,7.170762,7.170102,7.16762,7.167703,0,0
Action 42,OYR,6.623586,6.607043,6.606284,6.614524,6.627258,6.637624,6.639234,6.567978,6.345848,6.285948,6.549297,7.316936,8.026911,8.438943,8.919271,9.192802,9.204382,9.068239,8.7686,8.416509,7.855987,7.425428,7.168573,6.895169,6.76187,6.707382,6.663046,6.485875,6.517504,6.674584,6.929824,6.949667,6.696662,6.665535,6.701455,6.743289,6.751839,6.751436,6.742424,6.73574,6.733161,6.725365,6.731768,6.726105,6.732555,0,0
Action 71,ALX,-0.08886719,-0.09667969,-0.1821289,-0.1650391,-0.2539063,-0.2421875,-0.3388672,-0.2602539,-0.1801758,0.05712891,0.1337891,-0.01464844,-0.1748047,-0.2709961,-0.3168945,-0.4106445,-0.3662109,-0.378418,-0.3710938,-0.3017578,-0.2900391,-0.1889648,-0.1381836,-0.1049805,-0.1396484,-0.1240234,-0.1069336,-0.1118164,-0.001953125,0.009277344,0.2172852,0.4287109,0.6293945,0.7895508,1.005859,1.053223,1.047852,0.9697266,0.8886719,0.8891602,0.9262695,0.9458008,0.9462891,0.9106445,0.9121094,0,0
Action 71,ALY,0.715332,0.6972656,0.7597656,0.7348633,0.7597656,0.7250977,0.8774414,0.7954102,0.8164063,0.8696289,0.9233398,0.9238281,0.8740234,0.7324219,0.6254883,0.6655273,0.7548828,0.7592773,0.7578125,0.8999023,0.8144531,0.8256836,0.793457,0.7578125,0.8300781,0.8198242,0.8808594,0.8061523,0.7128906,0.6391602,0.7338867,0.6376953,0.7822266,0.7016602,0.3579102,0.5390625,0.2729492,0.3344727,0.3876953,0.3027344,0.3022461,0.2866211,0.2993164,0.2871094,0.3193359,0,0
Action 71,ALZ,0.6723633,0.6049805,0.6040039,0.6137695,0.590332,0.5908203,0.5297852,0.5605469,0.5136719,0.4555664,0.5581055,0.6606445,0.7207031,0.7119141,0.6459961,0.5600586,0.5131836,0.5263672,0.559082,0.4853516,0.5229492,0.5029297,0.5273438,0.5507813,0.519043,0.5600586,0.5996094,0.534668,0.5649414,0.5107422,0.512207,0.5708008,0.3964844,0.3085938,0.3735352,0.04541016,-0.0078125,0.03710938,0.1445313,0.1704102,0.1123047,0.09033203,0.1054688,0.1293945,0.1357422,0,0
Action 71,ARX,0.9482422,0.9555664,0.9521484,0.9506836,0.9624023,0.9741211,0.9458008,0.9672852,0.9594727,0.9521484,0.9443359,0.9570313,0.9599609,0.953125,0.9326172,0.96875,0.9458008,0.9799805,0.9560547,0.9467773,0.9453125,0.9467773,0.9711914,0.9560547,0.9580078,0.9580078,0.9501953,0.9428711,0.934082,0.9672852,0.9692383,0.9555664,0.9697266,0.9589844,0.9453125,0.9755859,0.9731445,0.940918,0.940918,0.9755859,1.000488,0.9560547,0.9536133,0.9462891,0.9477539,0,0
Action 71,ARY,-0.2597656,-0.2485352,-0.2539063,-0.265625,-0.2519531,-0.2543945,-0.2529297,-0.265625,-0.2446289,-0.2558594,-0.2558594,-0.2631836,-0.2504883,-0.2553711,-0.2412109,-0.2431641,-0.2387695,-0.2529297,-0.2504883,-0.2617188,-0.2680664,-0.2480469,-0.2529297,-0.2358398,-0.2563477,-0.2651367,-0.2553711,-0.2651367,-0.2558594,-0.2563477,-0.2363281,-0.2470703,-0.2641602,-0.215332,-0.2563477,-0.253418,-0.2626953,-0.2641602,-0.2353516,-0.2602539,-0.2382813,-0.2529297,-0.2397461,-0.2436523,-0.2329102,0,0
Action 71,ARZ,0.1157227,0.1074219,0.1235352,0.1254883,0.1254883,0.1201172,0.09765625,0.1303711,0.1010742,0.09179688,0.09814453,0.1230469,0.1298828,0.1376953,0.140625,0.1523438,0.1259766,0.1186523,0.1103516,0.1303711,0.1323242,0.1162109,0.1303711,0.121582,0.1367188,0.1503906,0.1362305,0.1386719,0.1513672,0.1547852,0.1318359,0.1240234,0.1503906,0.1162109,0.1040039,0.125,0.06201172,0.1254883,0.1108398,0.1044922,0.08398438,0.06982422,0.08886719,0.09179688,0.08691406,0,0
Action 71,EMG0L,18,-15,25,9,8,-7,15,23,-16,8,-4,10,-5,-8,-2,5,-1,-7,-9,16,-5,16,16,13,-4,12,-5,-9,-3,-1,-3,2,3,0,11,-3,-2,-1,0,-3,-1,1,-2,0,-1,0,0
Action 71,EMG1L,4,-5,9,1,3,5,-2,-1,-23,54,3,11,-11,-1,-22,12,-17,16,-21,12,1,28,9,30,-4,21,-4,-21,2,2,-3,0,3,-4,1,-1,-4,-3,-1,-3,0,-1,-1,0,1,0,0
Action 71,EMG2L,-7,-4,5,-15,0,3,15,-1,-7,38,-11,-5,-13,-6,4,17,-5,1,19,19,-14,-2,-12,4,-6,-3,-11,-7,0,-2,-2,-4,4,-3,2,-1,-1,-1,-1,-1,-1,1,-2,-1,-1,0,0
Action 71,EMG3L,9,9,2,8,8,4,-1,1,2,9,-9,-1,11,-28,23,5,-8,6,5,-5,-1,3,0,-7,-6,10,3,5,-1,-3,-5,-1,1,0,2,1,-2,-2,-3,1,0,-1,-1,0,-3,0,0
Action 71,EMG4L,3,-1,-1,21,92,-24,-70,12,30,-4,-9,-32,72,-49,8,-6,63,13,-14,10,25,29,-15,39,2,-24,31,-20,-15,6,-4,-2,2,-3,0,-1,-2,0,1,0,-1,-2,-1,0,-1,0,0
Action 71,EMG5L,0,59,2,15,59,-6,-80,17,-57,7,8,-44,-13,-32,23,15,42,15,0,10,-17,5,-6,-9,-2,-5,-2,3,-1,0,-2,0,0,0,-1,-1,0,1,-1,-1,0,-2,-1,0,1,0,0
Action 71,EMG6L,5,-7,-1,-4,-10,12,1,-2,-12,8,-2,-17,-9,-8,-12,18,2,12,-4,-4,-12,16,1,9,0,-10,-8,-2,12,-3,0,-1,-1,3,-12,1,2,1,0,-1,-2,-1,0,-1,1,0,0
Action 71,EMG7L,-2,-2,1,-4,4,3,1,-5,-6,2,1,-2,-6,-5,-7,2,0,-3,13,-9,3,11,10,5,-1,-11,-7,0,-3,-11,2,0,-2,1,-13,0,2,-2,-2,-1,1,-1,-1,-1,0,0,0
Action 71,EMG0R,-3,-1,-3,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,0,-1,0,-1,0,-2,-1,-1,-1,-1,0,-2,-1,-2,-2,1,-1,-1,-1,-2,0,-1,-2,-1,0,-2,-1,-1,0,0
Action 71,EMG1R,0,-2,-3,0,0,-1,0,-2,-1,-2,-2,0,0,0,0,1,-2,-1,-1,-1,-2,0,-1,-1,0,-5,-1,-4,-2,0,0,0,-1,-3,0,-1,-1,-2,0,-2,1,-4,0,-1,-1,0,0
Action 71,EMG2R,-2,-8,-7,-3,-1,2,1,-9,-3,2,4,-1,42,-6,-2,1,-40,-10,-4,0,-6,-5,-4,-10,4,-40,-5,-11,-4,6,7,6,-9,-66,2,-7,-6,-12,39,8,1,-71,9,2,-2,0,0
Action 71,EMG3R,-2,-3,-4,-1,1,0,-1,-1,-1,-2,-3,-1,0,-2,1,-1,-3,-1,-3,-1,-3,0,-3,-2,-1,-5,0,-4,-4,-3,-2,0,0,-3,0,-2,0,0,-1,-1,-1,-4,-2,-1,-2,0,0
Action 71,EMG4R,3,-9,-10,-3,-3,5,4,8,2,-5,-9,3,2,1,2,1,-4,-8,-3,-5,4,1,-9,0,-3,10,-2,-2,0,-1,-4,0,-3,-6,-5,-4,8,0,-1,-4,-3,-9,-5,-6,-6,0,0
Action 71,EMG5R,-5,-4,-1,-1,0,4,-9,4,-5,-4,-6,10,-4,1,-10,4,-3,-4,-2,3,1,-4,-1,-1,-2,11,-1,0,0,-2,-1,1,-7,-2,3,-4,-2,3,-1,-1,-2,-1,0,0,-4,0,0
Action 71,EMG6R,-1,-2,-2,-1,-1,0,-2,0,-1,-1,-2,-2,-3,-1,-3,-1,-3,0,-2,0,-2,0,-2,-2,-1,-1,-1,0,0,0,-1,-1,0,0,-1,0,-1,-1,0,-2,0,-2,-2,0,-3,0,0
Action 71,EMG7R,-2,1,-1,-3,-2,-3,0,-2,-4,-1,-2,-1,0,1,0,1,-1,0,-1,-2,-1,-1,2,-2,-1,0,-1,-1,0,-2,-2,-1,1,0,-1,-1,0,-1,-1,-2,0,-2,-1,-1,-3,0,0
Action 71,GLX,24.1875,22.25,21.375,21,8.75,8.375,3.6875,-2.5625,-0.3125,8.9375,-3.3125,10.9375,46.4375,85.25,81.125,52.5,33.25,21.5,2.5,2.3125,0.6875,-13.375,-15.625,-16.9375,-16.0625,-13.375,-3.9375,-10.9375,-11.125,1.1875,14.6875,7.5625,-18.5,-27,-20.625,-38.9375,-25.0625,-8.75,-18.1875,-17.875,-5.9375,7.8125,3,8.0625,8.0625,0,0
Action 71,GLY,24.1875,22.25,21.375,21,8.75,8.375,3.6875,-2.5625,-0.3125,8.9375,-3.3125,10.9375,46.4375,85.25,81.125,52.5,33.25,21.5,2.5,2.3125,0.6875,-13.375,-15.625,-16.9375,-16.0625,-13.375,-3.9375,-10.9375,-11.125,1.1875,14.6875,7.5625,-18.5,-27,-20.625,-38.9375,-25.0625,-8.75,-18.1875,-17.875,-5.9375,7.8125,3,8.0625,8.0625,0,0
Action 71,GLZ,24.1875,22.25,21.375,21,8.75,8.375,3.6875,-2.5625,-0.3125,8.9375,-3.3125,10.9375,46.4375,85.25,81.125,52.5,33.25,21.5,2.5,2.3125,0.6875,-13.375,-15.625,-16.9375,-16.0625,-13.375,-3.9375,-10.9375,-11.125,1.1875,14.6875,7.5625,-18.5,-27,-20.625,-38.9375,-25.0625,-8.75,-18.1875,-17.875,-5.9375,7.8125,3,8.0625,8.0625,0,0
Action 71,GRX,7.125,2.1875,-1.8125,-1.125,-2.8125,-6.5625,1.625,-9.75,0.3125,0.6875,3,-2.5,-4,1.75,0.0625,-3.25,-1.9375,2,3.1875,-2.125,-4.4375,0.5625,5.5625,3.8125,2.0625,-0.375,3.25,-3.5625,-6.375,5.625,-5.3125,9.125,0.9375,10.375,8.8125,-2.75,24.6875,1.625,5.5,-8.125,-4,1.25,-0.125,3.5,-2.8125,0,0
