ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46,time47
Action 205,ARX,1.083984,1.117676,1.032715,0.5400391,0.03076172,-0.03710938,0.1391602,0.1235352,0.05224609,0.04882813,0.03710938,0.03271484,-0.08789063,-0.2866211,-0.1005859,0.3349609,1.299805,1.770996,1.18457,-1.277832,0.1577148,0.4633789,0.1376953,0.06884766,0.1098633,0.07910156,0.1142578,0.09277344,0.1025391,0.1201172,0.06689453,0.04345703,0.1650391,0.4819336,1.837402,1.411133,0.5649414,0.9287109,0.9711914,0.9155273,0.925293,0.9321289,0.9291992,0.9306641,0.9287109,0,0
Action 205,ARY,0.3349609,0.4355469,0.5483398,0.5595703,0.4331055,0.5634766,0.6660156,0.7436523,0.7216797,0.7553711,0.7231445,0.7939453,0.9868164,0.715332,0.2719727,0.1313477,0.4794922,1.232422,1.33252,0.2021484,0.6196289,0.6411133,0.7543945,0.7158203,0.7978516,0.7817383,0.7592773,0.7666016,0.7431641,0.7763672,0.6323242,0.5317383,0.3701172,0.574707,0.0859375,0.2705078,0.3149414,0.3188477,0.2817383,0.2661133,0.2797852,0.2836914,0.2832031,0.2924805,0.2915039,0,0
Action 205,ARZ,0.02734375,0.2773438,0.6098633,0.6489258,0.5195313,0.4101563,0.6337891,0.71875,0.7387695,0.6708984,0.703125,0.7104492,0.6220703,0.6484375,0.3662109,0.2573242,0.6367188,0.4995117,1.043457,0.002441406,-0.09765625,0.9111328,0.7475586,0.5869141,0.6811523,0.6772461,0.6484375,0.671875,0.6518555,0.6499023,0.5473633,0.3720703,0.4448242,0.7172852,0.3354492,-1.352051,0.456543,-0.05761719,0.04589844,-0.03125,0.03320313,0.04296875,0.02148438,0.04150391,0.04003906,0,0
Action 205,EMG0L,-3,3,-1,0,7,-7,3,4,1,1,-13,4,-7,-3,0,-10,2,-4,-3,1,8,8,-5,-3,1,-11,1,5,-6,-2,-1,6,5,-5,7,-8,10,-1,2,1,0,0,-1,-2,-1,0,0
Action 205,EMG1L,9,10,3,4,-2,2,1,-2,0,3,0,-1,-6,-1,-2,-1,2,-5,2,-2,-9,3,-3,-6,-2,-1,1,2,1,-1,-1,2,6,-3,4,6,1,2,-13,2,0,0,-2,1,-4,0,0
Action 205,EMG2L,13,-10,-2,-7,5,-1,-2,-8,-5,1,3,-4,-2,-5,-2,-1,-2,-9,-16,-8,2,1,-3,-2,-1,2,13,-6,7,-6,-2,-2,1,4,-1,-3,-5,2,-5,-1,-1,-1,-2,-2,-1,0,0
Action 205,EMG3L,5,-6,3,-1,2,2,-2,2,0,0,0,3,-1,3,-4,-4,-6,0,-5,3,4,5,-4,-10,4,2,7,5,7,-2,-3,-2,2,12,-5,-4,-1,1,-2,-1,-2,-1,-1,-1,1,0,0
Action 205,EMG4L,-7,-11,5,-5,-6,3,5,-9,12,0,-2,-1,8,23,0,-5,0,-11,5,3,-3,4,4,-5,-1,2,-1,3,-5,2,-7,-1,2,2,-5,-2,-2,0,0,0,0,-2,-2,-3,-1,0,0
Action 205,EMG5L,8,-11,7,-11,-4,1,21,-2,7,5,-2,-8,-14,5,6,-4,-4,0,7,9,7,10,10,-20,-10,-4,8,8,0,4,-4,5,7,-3,4,0,-3,2,-4,0,0,-3,-1,-6,3,0,0
Action 205,EMG6L,19,-4,14,-44,29,3,0,-2,-3,-8,3,12,-46,-5,11,-9,-13,19,2,4,5,1,20,-33,-9,1,3,8,-2,1,3,28,6,9,1,22,-2,7,-4,0,-2,-5,3,-2,0,0,0
Action 205,EMG7L,4,3,5,-6,5,-5,6,2,-3,5,-1,5,-12,-8,1,-8,-4,-8,-10,-5,-4,4,1,-4,-2,-3,0,2,-1,-4,4,-5,40,-3,-6,6,-2,3,-4,-3,0,0,0,-6,-3,0,0
Action 205,EMG0R,-3,5,7,-6,1,13,7,-2,-1,-18,-3,4,2,-22,11,-1,11,6,-33,51,-34,-4,13,0,7,10,-20,6,7,29,11,6,-7,23,-57,63,14,22,-29,-3,8,11,-3,2,5,0,0
Action 205,EMG1R,-9,-1,-2,-14,2,3,0,-7,0,-10,2,11,4,-5,0,-5,15,5,-86,30,-12,7,-2,9,4,-2,8,10,-13,8,8,-2,-3,-6,-5,-11,13,3,-13,-2,4,1,-2,-1,-2,0,0
Action 205,EMG2R,-6,32,23,-13,-1,-3,-2,5,-5,-11,0,4,8,-10,-1,-10,9,-38,-1,-20,0,13,0,12,17,-2,-8,0,3,-1,-3,0,1,6,2,-7,1,0,-6,-1,2,0,-2,-1,0,0,0
Action 205,EMG3R,6,-7,-8,2,-3,2,-3,-1,2,-1,3,4,0,-6,-3,14,10,2,51,-23,12,13,3,-6,-16,5,-1,3,14,-7,-6,-3,-4,7,4,-7,-5,0,-4,-1,1,-1,-2,-2,-1,0,0
Action 205,EMG4R,-4,4,4,38,-6,0,13,2,-7,-4,8,1,-38,-1,-7,19,-2,11,127,-46,-61,35,59,-96,-96,32,61,-27,27,-15,-13,-7,20,15,1,25,1,-9,-2,-2,-1,-6,-2,3,-4,0,0
Action 205,EMG5R,0,4,-6,-10,-41,-12,1,-4,-8,-3,1,7,-15,-2,-19,-3,28,-45,-9,-49,20,4,-25,-7,-8,-18,-15,19,-24,14,-4,0,0,5,1,15,5,-5,5,-5,2,-11,3,-5,-1,0,0
Action 205,EMG6R,-27,-16,-3,-12,-9,-1,1,-17,-4,0,0,-4,-18,-35,-6,-30,-10,39,10,4,17,-8,-25,-20,1,-12,-25,15,-10,-20,10,-5,11,-12,14,20,20,-7,-3,0,1,-1,12,4,-14,0,0
Action 205,EMG7R,-6,-13,-14,-6,-12,7,7,-50,-3,-14,15,-10,-3,14,-67,21,2,-15,-62,-13,100,32,37,-31,7,12,-44,48,38,3,1,-9,4,-12,9,-5,1,7,-11,0,4,-2,-2,0,0,0,0
Action 205,GLX,10.6875,-7.6875,-19.0625,-11.1875,-19.625,2.0625,3.0625,6.3125,6.3125,1.25,10.125,-5.5625,-1.5625,1.25,-6.625,1.375,-1.5625,-1.625,-12.0625,4.9375,-3,15.875,-4.6875,-2.875,-0.1875,-3.5625,4.25,0.875,2.4375,-1.25,-5.4375,9.4375,-17.125,-78.0625,54.125,-60.25,76.4375,-44.5625,-20.0625,3.8125,18.875,22.5625,2.5625,-6.1875,-0.6875,0,0
Action 205,GLY,10.6875,-7.6875,-19.0625,-11.1875,-19.625,2.0625,3.0625,6.3125,6.3125,1.25,10.125,-5.5625,-1.5625,1.25,-6.625,1.375,-1.5625,-1.625,-12.0625,4.9375,-3,15.875,-4.6875,-2.875,-0.1875,-3.5625,4.25,0.875,2.4375,-1.25,-5.4375,9.4375,-17.125,-78.0625,54.125,-60.25,76.4375,-44.5625,-20.0625,3.8125,18.875,22.5625,2.5625,-6.1875,-0.6875,0,0
Action 205,GLZ,10.6875,-7.6875,-19.0625,-11.1875,-19.625,2.0625,3.0625,6.3125,6.3125,1.25,10.125,-5.5625,-1.5625,1.25,-6.625,1.375,-1.5625,-1.625,-12.0625,4.9375,-3,15.875,-4.6875,-2.875,-0.1875,-3.5625,4.25,0.875,2.4375,-1.25,-5.4375,9.4375,-17.125,-78.0625,54.125,-60.25,76.4375,-44.5625,-20.0625,3.8125,18.875,22.5625,2.5625,-6.1875,-0.6875,0,0
Action 205,GRX,-77.5,2.6875,-6.0625,-40.8125,-20.5,35.875,14.1875,20.625,-3.3125,3.3125,11.5625,7.375,37.4375,15.5625,-11.4375,89.5625,43.9375,23.5,-87.375,-56.3125,61.125,76.375,1.3125,-5.5,2.125,2.5,6.8125,3.125,3.125,-0.625,-4.5625,-19.25,31,72.0625,15.1875,-157.1875,97.25,28.125,28.125,-14.8125,-33.125,2.875,-3.4375,-5.8125,-4.9375,0,0
Action 205,GRY,-77.5,2.6875,-6.0625,-40.8125,-20.5,35.875,14.1875,20.625,-3.3125,3.3125,11.5625,7.375,37.4375,15.5625,-11.4375,89.5625,43.9375,23.5,-87.375,-56.3125,61.125,76.375,1.3125,-5.5,2.125,2.5,6.8125,3.125,3.125,-0.625,-4.5625,-19.25,31,72.0625,15.1875,-157.1875,97.25,28.125,28.125,-14.8125,-33.125,2.875,-3.4375,-5.8125,-4.9375,0,0
Action 205,GRZ,-77.5,2.6875,-6.0625,-40.8125,-20.5,35.875,14.1875,20.625,-3.3125,3.3125,11.5625,7.375,37.4375,15.5625,-11.4375,89.5625,43.9375,23.5,-87.375,-56.3125,61.125,76.375,1.3125,-5.5,2.125,2.5,6.8125,3.125,3.125,-0.625,-4.5625,-19.25,31,72.0625,15.1875,-157.1875,97.25,28.125,28.125,-14.8125,-33.125,2.875,-3.4375,-5.8125,-4.9375,0,0
Action 205,ORL,3.541605,3.655022,3.660839,3.631778,3.611756,3.61433,3.620847,3.639264,3.646094,3.663564,3.67218,3.673794,3.684962,3.672577,3.675179,3.684475,3.683475,3.686829,3.663326,3.662892,3.65277,3.677935,3.700788,3.693606,3.687408,3.686208,3.68872,3.691431,3.688796,3.688401,3.683614,3.695017,3.679325,3.527423,3.304404,2.950624,2.612879,2.76768,2.718499,2.744107,2.753153,2.77853,2.782808,2.779421,2.778689,0,0
Action 205,OPL,3.69116,4.237038,4.570022,4.745779,4.797297,4.793895,4.794636,4.800633,4.802787,4.796642,4.7895,4.792884,4.798028,4.80022,4.804383,4.824533,4.846234,4.878082,4.871502,4.851912,4.827681,4.811178,4.821753,4.821779,4.820097,4.819816,4.821276,4.822172,4.82092,4.819819,4.800581,4.748697,4.544644,4.006531,3.590736,3.25928,3.161704,3.115212,3.11931,3.126798,3.132309,3.1296,3.128,3.13131,3.13174,0,0
Action 205,OYL,9.445549,9.253692,9.175281,9.130966,9.098904,9.075291,9.059366,9.050205,9.047621,9.046571,9.054102,9.058901,9.068351,9.069963,9.059843,9.02351,9.021334,9.045473,9.089046,9.131847,9.151636,9.14333,9.123258,9.121819,9.112557,9.113223,9.110916,9.114955,9.113451,9.113228,9.116146,9.118486,9.120881,9.211782,9.43136,9.76864,0.1101602,0.02104418,9.994285,9.983654,9.990492,0.005743038,0.01706078,0.01670484,0.01224004,0,0
Action 205,ORR,6.793849,6.549075,6.415698,6.287827,6.159778,6.206829,6.242548,6.281205,6.281343,6.291359,6.296171,6.316012,6.379698,6.419462,6.415215,6.483602,6.589139,6.608936,6.388093,6.110545,6.220394,6.328518,6.344018,6.339887,6.348599,6.348697,6.355399,6.366954,6.365165,6.367601,6.36137,6.348984,6.371408,6.524693,6.929547,7.553738,6.987447,7.278656,7.25733,7.30261,7.25103,7.204278,7.21505,7.189994,7.177389,0,0
Action 205,OPR,3.094621,3.288751,3.570879,3.944749,4.490766,4.772781,4.861415,4.855763,4.853216,4.856445,4.85877,4.864515,4.903503,5.035552,5.13034,4.827418,4.116031,3.788644,3.82932,4.455865,4.841424,4.815275,4.781717,4.790801,4.799735,4.814075,4.823628,4.83163,4.836417,4.833182,4.810728,4.682913,4.245949,3.760101,3.136673,3.03623,2.999995,2.959388,2.955758,2.962279,2.974259,2.983794,2.987902,2.99229,2.996217,0,0
Action 205,OYR,1.299811,1.4793,1.63366,1.747632,1.815742,1.837347,1.847409,1.86759,1.88363,1.888703,1.889004,1.896941,1.912669,1.889335,1.804548,1.708092,1.722195,1.837816,2.042552,2.103659,2.01901,1.982537,1.9543,1.956477,1.960986,1.956164,1.961523,1.966539,1.967326,1.965069,1.946503,1.930599,1.880774,1.784757,1.312859,0.8236391,1.253826,1.164432,1.232075,1.191689,1.190259,1.215929,1.207785,1.221852,1.225435,0,0
Action 206,ALX,0.3222656,0.15625,0.2006836,0.2470703,0.2407227,0.1386719,0.1474609,0.1552734,0.1621094,0.1704102,0.152832,0.1420898,0.1640625,0.1884766,0.1694336,0.1103516,0.06689453,0.2446289,0.1381836,0.1450195,0.1206055,0.1303711,0.1586914,0.1455078,0.1508789,0.1313477,0.1235352,0.1245117,0.128418,-0.1308594,0.3803711,1.496094,1.718262,0.7148438,0.5639648,1.021973,0.9179688,0.9208984,0.9389648,0.8979492,0.9042969,0.9091797,0.9189453,0.9165039,0.9091797,0,0
Action 206,ALY,-0.6181641,-0.456543,-0.6533203,-0.7797852,-0.7758789,-0.7138672,-0.7470703,-0.7412109,-0.730957,-0.7255859,-0.7861328,-0.7280273,-0.7758789,-0.7988281,-0.7680664,-0.6982422,-0.7553711,-0.8134766,-0.715332,-0.7924805,-0.8051758,-0.7724609,-0.7011719,-0.7324219,-0.7475586,-0.7431641,-0.7651367,-0.7382813,-0.7006836,-0.2382813,-0.565918,-0.5366211,-0.3378906,0.03320313,-0.6508789,-0.418457,-0.375,-0.3530273,-0.3696289,-0.3911133,-0.4238281,-0.4160156,-0.3730469,-0.3950195,-0.4013672,0,0
Action 206,ALZ,0.5517578,0.4291992,0.5141602,0.6708984,0.6826172,0.6430664,0.6191406,0.6782227,0.6411133,0.6523438,0.6796875,0.5664063,0.6381836,0.7075195,0.7592773,0.6235352,0.6503906,0.6694336,0.6479492,0.6972656,0.6796875,0.7089844,0.6835938,0.6914063,0.6865234,0.6962891,0.6914063,0.6547852,0.659668,0.2109375,0.4023438,0.7705078,-0.4233398,0.1743164,0.2915039,0.1132813,-0.0009765625,-0.01074219,0.06542969,0.1098633,0.1074219,0.07763672,0.0859375,0.08642578,0.09033203,0,0
Action 206,ARX,1.078613,1.199707,1.133301,0.390625,-0.05322266,-0.0234375,0.1430664,0.1977539,0.09863281,0.08935547,0.08105469,0.03222656,-0.06542969,-0.1635742,-0.1333008,1.661621,2.321777,0.9370117,-1.609863,-0.05908203,0.5112305,0.09033203,0.03076172,0.1347656,0.1254883,0.07519531,0.07421875,0.1166992,-0.03808594,0.1069336,0.8427734,1.866699,1.155273,0.6518555,0.980957,0.9462891,0.9179688,0.9624023,0.9135742,0.9360352,0.9355469,0.9345703,0.9423828,0.9404297,0.9360352,0,0
Action 206,ARY,0.3393555,0.2158203,0.7700195,0.5043945,0.4833984,0.5234375,0.6855469,0.7001953,0.7006836,0.7856445,0.8344727,1.022461,0.8666992,0.3061523,-0.1616211,0.668457,1.308105,1.548828,0.2915039,0.6210938,0.6479492,0.7675781,0.7768555,0.8671875,0.8076172,0.7978516,0.7978516,0.75,0.4785156,0.2998047,0.6904297,0.2285156,0.4414063,0.4931641,0.3720703,0.2436523,0.2358398,0.2705078,0.2832031,0.2832031,0.2641602,0.2758789,0.2431641,0.2783203,0.2817383,0,0
Action 206,ARZ,-0.05078125,-0.02197266,0.6967773,0.6777344,0.4501953,0.4482422,0.5849609,0.7128906,0.6821289,0.6538086,0.6425781,0.65625,0.6191406,0.3193359,0.2900391,0.5893555,0.3037109,1.128418,0.1381836,-0.2705078,0.9555664,0.6362305,0.5063477,0.6069336,0.5996094,0.5942383,0.5961914,0.5698242,0.4003906,0.3691406,0.7563477,0.4873047,-0.1850586,0.2900391,0.07714844,0.02734375,0.02539063,0.08349609,0.07958984,0.07177734,0.04736328,0.08398438,0.07177734,0.05810547,0.06933594,0,0
Action 206,EMG0L,5,4,3,8,-5,-8,-8,1,-4,7,-4,1,-7,3,-6,-23,-2,-6,1,9,2,-6,-5,2,-11,-7,-16,10,-1,-4,-2,16,-6,-5,11,-3,-1,-5,-4,0,-2,1,-3,-2,-2,0,0
Action 206,EMG1L,-3,0,-1,0,6,0,-8,-2,-2,-1,-6,-4,-5,0,-5,2,-9,-11,-1,-3,4,-1,0,-1,-7,-1,-8,-4,-4,5,3,9,3,3,1,-3,-2,-5,1,-3,0,-2,-2,2,5,0,0
Action 206,EMG2L,8,10,-1,-6,13,-5,-10,2,-1,4,6,4,-26,19,6,19,-21,-7,8,3,10,15,1,-3,-10,0,-8,-5,-4,-3,1,2,4,-3,-3,-1,-4,-3,-2,-1,-1,0,-2,0,-2,0,0
Action 206,EMG3L,7,4,6,-11,33,-12,-9,16,7,5,6,10,-17,4,2,1,-15,8,12,-4,15,6,8,-10,-8,-2,-4,-3,-1,-4,-2,4,-4,0,-2,-2,-2,0,-1,0,0,0,-2,-1,-3,0,0
Action 206,EMG4L,-4,4,4,0,1,-19,-6,4,6,11,-7,-5,0,-2,4,-7,4,4,4,-5,10,0,3,-18,4,-2,-3,-2,-1,0,7,-1,0,-2,-1,1,-3,-2,-1,1,-1,1,-1,0,-1,0,0
Action 206,EMG5L,14,10,-9,-13,-6,-1,-3,-9,-9,5,-19,4,13,1,7,-4,-12,0,8,-26,-10,3,-2,2,8,-7,10,-6,-13,10,-12,6,21,1,-2,0,-4,-2,0,2,-1,0,-1,0,1,0,0
Action 206,EMG6L,17,14,11,17,5,-18,-3,1,-22,-4,-15,-5,17,3,23,9,-40,18,1,-2,-16,-4,-11,23,-5,4,6,-4,-29,9,-18,0,62,1,-6,-4,2,-4,0,2,-3,1,3,2,-1,0,0
Action 206,EMG7L,-3,30,4,9,-36,-2,-20,-12,-3,-7,2,-27,3,10,-2,-8,34,24,-17,11,17,-14,-12,9,-14,2,-34,2,12,-12,-3,8,20,-9,3,2,-3,-3,-2,1,0,-1,-1,-1,2,0,0
Action 206,EMG0R,-8,15,-2,15,16,-15,-25,-1,-1,-12,23,-17,4,29,7,24,18,29,-55,-12,-22,16,-11,-24,-49,2,-4,-7,7,3,11,6,20,10,17,0,21,10,-3,3,-10,-4,-8,1,-1,0,0
Action 206,EMG1R,2,24,5,3,5,-7,-19,1,6,-2,6,-4,-13,2,2,4,13,13,18,-17,-23,7,-17,-23,-25,-12,17,5,5,0,-2,12,7,4,-1,0,4,2,-6,1,-5,-4,-3,0,2,0,0
Action 206,EMG2R,-2,49,-14,15,-6,-16,-7,-5,5,0,0,-23,-12,6,1,7,69,-72,-35,3,-11,18,-7,-7,5,6,3,-5,-4,5,-41,-5,2,-1,-4,0,3,1,0,-3,0,0,0,0,-1,0,0
Action 206,EMG3R,-9,27,-1,27,8,-12,-20,-14,4,-8,8,-10,-8,-4,4,-11,124,0,20,-10,6,0,0,2,13,6,-22,-5,-3,6,-5,-10,-1,-9,-1,0,1,3,-3,-1,1,4,-4,-1,0,0,0
Action 206,EMG4R,-12,16,-1,1,-57,-20,6,3,13,-29,27,-20,34,10,-31,-37,54,-87,77,16,20,-48,-16,10,-7,47,-48,-13,-39,67,0,22,-41,-41,-3,-16,2,-8,-11,-4,8,4,-6,-7,1,0,0
Action 206,EMG5R,0,-16,-1,30,-17,12,-15,-7,8,-24,1,-2,-6,-19,-6,-33,-32,5,-20,-41,6,-3,-20,-14,30,-8,-9,4,-4,-2,53,12,-3,-17,9,-11,2,1,-1,-2,2,3,-10,-1,2,0,0
Action 206,EMG6R,-7,5,19,16,21,-5,-14,-1,-2,-23,3,4,7,-18,3,16,-37,14,-62,16,3,-15,-3,1,27,9,-10,4,1,-11,-3,10,8,-3,8,-13,-8,-10,2,0,2,7,-2,-3,1,0,0
Action 206,EMG7R,-3,8,-13,37,20,-15,-23,27,5,-11,-10,-19,3,8,-10,-31,-14,-24,-2,-14,17,44,4,11,-44,-17,-33,6,-2,-18,23,6,14,1,5,7,8,1,-4,-2,0,1,-5,-2,-2,0,0
Action 206,GLX,6.4375,-7.625,-6.25,-5.9375,-12.25,3.6875,3.4375,3.4375,1,8,5.4375,-7.8125,3.375,1.75,0.8125,5.3125,4.125,-14.5,-3.0625,12.9375,11.875,-10.375,1.6875,2.5,-4.125,1.0625,-1.125,-3,1.5625,-16.4375,-76.3125,7.6875,-94.375,5.4375,-72.4375,23.1875,1.75,14.875,19.8125,12.1875,15.4375,-1.75,4.25,2.8125,-0.5625,0,0
Action 206,GLY,6.4375,-7.625,-6.25,-5.9375,-12.25,3.6875,3.4375,3.4375,1,8,5.4375,-7.8125,3.375,1.75,0.8125,5.3125,4.125,-14.5,-3.0625,12.9375,11.875,-10.375,1.6875,2.5,-4.125,1.0625,-1.125,-3,1.5625,-16.4375,-76.3125,7.6875,-94.375,5.4375,-72.4375,23.1875,1.75,14.875,19.8125,12.1875,15.4375,-1.75,4.25,2.8125,-0.5625,0,0
Action 206,GLZ,6.4375,-7.625,-6.25,-5.9375,-12.25,3.6875,3.4375,3.4375,1,8,5.4375,-7.8125,3.375,1.75,0.8125,5.3125,4.125,-14.5,-3.0625,12.9375,11.875,-10.375,1.6875,2.5,-4.125,1.0625,-1.125,-3,1.5625,-16.4375,-76.3125,7.6875,-94.375,5.4375,-72.4375,23.1875,1.75,14.875,19.8125,12.1875,15.4375,-1.75,4.25,2.8125,-0.5625,0,0
Action 206,GRX,-29.625,-103,-51.25,-59.375,12.1875,31.4375,41.25,16.3125,5.6875,8.8125,19.4375,31.875,30.5,10.6875,-18.8125,43.0625,41.4375,-99.25,-67.1875,93.875,92.4375,-7.4375,2.5,6.4375,-0.75,0.375,3.0625,-8.1875,-26.6875,-6.125,96.125,70.8125,-129.625,-28.75,23.4375,29.0625,-9.125,-20.5625,-3.25,9.75,1.5625,4.375,-0.9375,-2.625,-3.625,0,0
Action 206,GRY,-29.625,-103,-51.25,-59.375,12.1875,31.4375,41.25,16.3125,5.6875,8.8125,19.4375,31.875,30.5,10.6875,-18.8125,43.0625,41.4375,-99.25,-67.1875,93.875,92.4375,-7.4375,2.5,6.4375,-0.75,0.375,3.0625,-8.1875,-26.6875,-6.125,96.125,70.8125,-129.625,-28.75,23.4375,29.0625,-9.125,-20.5625,-3.25,9.75,1.5625,4.375,-0.9375,-2.625,-3.625,0,0
Action 206,GRZ,-29.625,-103,-51.25,-59.375,12.1875,31.4375,41.25,16.3125,5.6875,8.8125,19.4375,31.875,30.5,10.6875,-18.8125,43.0625,41.4375,-99.25,-67.1875,93.875,92.4375,-7.4375,2.5,6.4375,-0.75,0.375,3.0625,-8.1875,-26.6875,-6.125,96.125,70.8125,-129.625,-28.75,23.4375,29.0625,-9.125,-20.5625,-3.25,9.75,1.5625,4.375,-0.9375,-2.625,-3.625,0,0
Action 206,ORL,3.636506,3.668991,3.644106,3.616185,3.607188,3.612733,3.618398,3.636885,3.642299,3.651415,3.655427,3.654581,3.641,3.633479,3.638071,3.658186,3.665295,3.641512,3.645623,3.648663,3.681747,3.6774,3.682403,3.690468,3.686273,3.681623,3.679419,3.676993,3.676805,3.6834,3.48103,3.187874,2.754885,2.918864,2.893866,2.853042,2.866664,2.856049,2.8548,2.870586,2.890937,2.883189,2.880637,2.87996,2.876827,0,0
Action 206,OPL,4.137805,4.442994,4.624506,4.695146,4.694434,4.71394,4.726128,4.727809,4.728699,4.725898,4.729105,4.73927,4.736616,4.726869,4.728291,4.769432,4.818825,4.812958,4.785077,4.758113,4.761784,4.776597,4.778477,4.783556,4.785806,4.791177,4.796854,4.801311,4.791129,4.608907,4.024373,3.527185,3.213775,3.136825,3.151862,3.151163,3.151597,3.146333,3.142521,3.141081,3.146796,3.155528,3.160266,3.16148,3.160764,0,0
Action 206,OYL,9.302974,9.2363,9.203813,9.178604,9.166543,9.155046,9.142855,9.121294,9.106016,9.102696,9.105381,9.113575,9.125959,9.110501,9.101137,9.064672,9.085828,9.135266,9.188708,9.187229,9.15296,9.13897,9.137354,9.124199,9.119999,9.120468,9.119001,9.120346,9.125045,9.145871,9.276743,9.529376,9.98142,9.992393,9.864139,9.906107,9.902158,9.935997,9.96893,9.979257,9.984719,9.995698,0.005626015,0.01623252,0.02080464,0,0
Action 206,ORR,6.947451,6.669252,6.42396,6.225417,6.185648,6.251424,6.308158,6.338083,6.346579,6.356646,6.378222,6.418935,6.54208,6.562489,6.500001,6.599207,6.64449,6.367819,6.176732,6.316915,6.442625,6.440436,6.448914,6.462999,6.464382,6.47093,6.47438,6.469715,6.429642,6.396658,6.602593,6.918385,7.18429,6.8935,6.996912,7.019574,7.069859,7.027151,7.009181,7.008901,7.015103,7.004279,7.001848,7.01126,7.01877,0,0
Action 206,OPR,3.064097,3.170008,3.550088,3.981976,4.414144,4.754611,4.805193,4.782898,4.781479,4.786166,4.790847,4.803377,4.961432,5.272811,5.184085,4.426734,3.99383,4.016075,4.48296,4.904656,4.834658,4.785066,4.803735,4.813819,4.81752,4.822836,4.829792,4.834275,4.766247,4.32298,3.602064,3.130425,2.937245,2.9499,2.942135,2.944443,2.941989,2.95033,2.956108,2.96467,2.967523,2.971987,2.974832,2.976807,2.97739,0,0
Action 206,OYR,1.280833,1.440001,1.637179,1.752261,1.786705,1.821442,1.837149,1.845663,1.855898,1.85902,1.873968,1.885344,1.901806,1.863588,1.77578,1.70536,1.774948,2.039611,2.082658,1.969104,1.95364,1.964691,1.963484,1.956065,1.953094,1.957362,1.957273,1.94658,1.935882,1.867854,1.746705,1.447112,1.113035,1.277084,1.209045,1.230744,1.184165,1.192352,1.19914,1.211052,1.214448,1.237159,1.238426,1.22923,1.212098,0,0
Action 207,ALX,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,0.9472656,-0.05761719,-0.1269531,-0.1816406,-0.1230469,0
Action 207,ALY,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,-0.3081055,0.9145508,0.8867188,0.8735352,0.8828125,0
Action 207,ALZ,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.1035156,0.6088867,0.5893555,0.5078125,0.5083008,0
Action 207,ARX,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0.9311523,0
Action 207,ARY,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0.2729492,0
