ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46,time47,time48,time49,time50,time51,time52,time53,time54,time55,time56,time57,time58,time59,time60,time61,time62,time63,time64,time65,time66,time67,time68,time69,time70,time71,time72,time73,time74,time75,time76,time77,time78,time79,time80,time81,time82,time83,time84
Action 18,GLZ,-0.0625,0.5625,0.4375,1.3125,8.1875,52.6875,99,94.75,80.25,67,74.8125,65.875,63.9375,53.3125,53.3125,27.4375,17.25,10.875,5.8125,0.375,8.5625,6.5,6.5,-2.125,-7.3125,-14.1875,1.75,4.6875,-5.4375,-4.125,-15.0625,-23.3125,-27.25,-27.25,-22.5,3.8125,3.8125,9.5,-50.8125,-47.6875,-2.75,-6,-4.1875,5.75,-14.8125,-5.8125,2.9375,-0.25,5.5625,5.5625,-3.3125,8.25,9,1.625,4.5,-30.375,-30.375,-39.875,-56.625,-56.625,-57.375,-67.3125,-76.4375,-77.875,-77.875,-40.5625,-64.6875,-59.375,-38.1875,-40,-31.3125,-27.75,-30.3125,-32.375,-32.375,-7.375,12,17.125,12,9.375,7.75,1.125,1.125,1.9375
Action 18,GRX,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
Action 18,GRY,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
Action 18,GRZ,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
Action 18,ORL,6.874611,6.874486,6.875262,6.876166,6.877087,6.889509,6.95726,7.028855,7.059715,7.126489,7.211927,7.283041,7.313427,7.389883,7.389883,7.479361,7.483297,7.492312,7.492363,7.488751,7.492246,7.497548,7.497548,7.499455,7.493723,7.487815,7.505891,7.534957,7.52519,7.519334,7.492992,7.495066,7.44487,7.44487,7.428988,7.417618,7.417618,7.440689,7.404755,7.376464,7.354691,7.350507,7.345731,7.361736,7.331192,7.29563,7.309753,7.312894,7.322424,7.322424,7.303726,7.277553,7.271948,7.239397,7.208618,7.175054,7.175054,7.147847,7.056722,7.056722,6.951537,6.847031,6.775358,6.745038,6.745038,6.71704,6.785142,6.807017,6.843121,6.84423,6.788669,6.754794,6.739366,6.704918,6.704918,6.703381,6.715225,6.739273,6.747493,6.754018,6.755482,6.766542,6.766542,6.775006
Action 18,OPL,3.072117,3.071627,3.071635,3.070981,3.069168,3.062748,3.059715,3.061533,3.072829,3.115382,3.191144,3.30363,3.364937,3.587578,3.587578,4.015067,4.100805,4.347888,4.423821,4.56355,4.682999,4.767322,4.767322,4.854436,4.891638,4.922202,4.956912,4.995635,4.971169,4.975099,4.975826,4.984222,4.973959,4.973959,4.973516,4.948664,4.948664,4.896015,4.889026,4.895921,4.90905,4.910119,4.91223,4.915265,4.943983,4.94398,4.970691,4.96944,4.958323,4.958323,4.95917,4.894678,4.858616,4.774364,4.646723,4.561665,4.561665,4.507329,4.292714,4.292714,4.013138,3.725623,3.544243,3.45661,3.45661,3.281144,3.03543,2.997576,2.948365,2.936909,2.927098,2.937321,2.945781,2.96739,2.96739,2.997323,3.004834,3.010837,3.013088,3.016352,3.018075,3.022017,3.022017,3.022052
Action 18,OYL,6.70609,6.706643,6.705881,6.705847,6.711635,6.744054,6.779575,6.820322,6.836134,6.844987,6.843081,6.848195,6.853532,6.877098,6.877098,6.927268,6.936441,6.958244,6.965063,6.978491,6.991245,7.000515,7.000515,7.012049,7.018005,7.01674,7.023028,7.027932,7.02849,7.031582,7.037228,7.042082,7.051884,7.051884,7.057053,7.061181,7.061181,7.020662,7.011976,7.013741,7.009469,7.006411,6.999266,6.994518,6.99749,6.995721,6.995879,6.996133,6.997201,6.997201,7.002914,7.008435,7.011958,7.030003,7.075693,7.107194,7.107194,7.126178,7.15169,7.15169,7.183192,7.191935,7.182439,7.167277,7.167277,7.134529,6.946121,6.889172,6.804919,6.780907,6.774277,6.776869,6.774837,6.774481,6.774481,6.737823,6.73351,6.729806,6.729511,6.734449,6.736812,6.73454,6.73454,6.727005
Action 18,ORR,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901
Action 18,OPR,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453
Action 18,OYR,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088
Action 19,ALX,0.9179688,0.9233398,0.9150391,0.921875,0.9335938,0.9443359,0.9350586,0.8886719,0.9174805,0.9731445,0.9921875,0.9692383,0.9423828,0.875,0.8515625,0.8066406,0.628418,0.5200195,0.5200195,0.4526367,0.1982422,0.5517578,0.230957,0.1982422,0.137207,0.1572266,0.3183594,-0.05712891,-0.5952148,-0.6577148,0.6914063,-0.4980469,0.0078125,-0.1835938,-0.02294922,-0.1049805,-0.1142578,0.01171875,-0.04785156,0.03710938,0.03613281,0.02587891,-0.1782227,-0.1782227,-0.1782227,-0.07568359,0.6889648,-0.1450195,0.1308594,-0.01806641,-0.01806641,0.2646484,-0.2880859,0.7294922,0.621582,0.2729492,0.2729492,0.3168945,0.3339844,0.2573242,0.4169922,0.5839844,0.6459961,0.6474609,0.8134766,0.8417969,0.8564453,0.890625,0.9150391,0.9238281,0.9296875,0.9462891,0.9438477,0.9482422,0.956543,0.9072266,0.9008789,0.9169922,0.9223633,0.9223633,0.9228516,0.9262695,0.9213867,NaN
Action 19,ALY,0.2998047,0.3076172,0.3051758,0.3071289,0.3330078,0.3837891,0.4907227,0.5512695,0.6958008,0.753418,0.8232422,0.7822266,0.7827148,0.7958984,0.8085938,0.8129883,0.7788086,0.7446289,0.7446289,0.722168,0.6079102,0.7753906,0.6884766,0.7084961,0.7651367,0.8374023,0.8540039,0.9545898,0.8022461,0.8793945,1.016602,0.9057617,0.8051758,0.9594727,0.703125,0.9633789,1.211914,1.263672,0.9438477,1.023438,1.035156,1.00293,0.9858398,0.9858398,0.9858398,1.085938,1.11377,0.8930664,0.940918,1.004395,1.004395,0.949707,0.8632813,0.7714844,0.6704102,0.5712891,0.5712891,0.6142578,0.6992188,0.9545898,1.016602,0.9667969,1.05127,0.9794922,0.784668,0.8779297,0.7050781,0.5625,0.5288086,0.4853516,0.4960938,0.5097656,0.4882813,0.4492188,0.4467773,0.3603516,0.3261719,0.3115234,0.3017578,0.3022461,0.2983398,0.2954102,0.300293,NaN
Action 19,ALZ,0.1220703,0.1191406,0.1230469,0.1191406,0.1352539,0.1582031,0.1538086,0.1938477,0.1816406,0.21875,0.2148438,0.237793,0.234375,0.1958008,0.1899414,0.1796875,0.1333008,0.1088867,0.1088867,0.06884766,0.09765625,-0.1943359,0.002929688,-0.001464844,0.001464844,-0.02050781,0.1245117,-0.2807617,-0.03173828,-0.2553711,0.4145508,-0.4819336,0.3393555,-0.2539063,0.1591797,0.1376953,0.03808594,0.01611328,0.137207,0.1069336,0.1083984,0.1157227,-0.05078125,-0.05078125,-0.05078125,-0.2470703,0.2626953,0.3227539,0.1396484,0.1054688,0.1054688,0.246582,-0.04785156,0.3452148,-0.03515625,0.07519531,0.07519531,0.184082,0.1953125,0.1738281,0.1914063,0.230957,0.2978516,0.2543945,0.2407227,0.2475586,0.2475586,0.2055664,0.2060547,0.2011719,0.1826172,0.1513672,0.1391602,0.1196289,0.1621094,0.1430664,0.1469727,0.144043,0.1381836,0.1259766,0.112793,0.1152344,0.1079102,NaN
Action 19,ARX,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,NaN
Action 19,ARY,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,NaN
Action 19,ARZ,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,NaN
Action 19,EMG0L,-2,-1,0,1,-1,7,-5,-1,-1,1,1,3,-3,1,-6,-5,3,1,1,-28,-2,-14,-17,-1,2,-11,13,2,5,12,-3,-17,20,22,-67,-1,28,15,29,9,13,30,30,26,26,-24,-72,12,-8,-64,25,-34,66,-10,-10,-9,-9,-14,-8,-6,-12,6,-10,-2,1,-2,-1,-3,4,3,-3,-1,1,-3,-1,-1,-3,0,-1,-2,-2,-1,-2,NaN
Action 19,EMG1L,0,0,0,-2,-1,7,5,-1,1,2,3,-1,-3,-1,-1,0,3,1,1,-3,-3,-9,-2,1,10,-4,5,3,0,6,-5,-7,25,14,14,-7,0,42,24,-12,14,2,2,-2,-2,-5,-15,-2,2,4,6,-16,12,3,3,-8,-8,0,0,0,-2,3,-13,0,-3,0,0,0,2,0,-2,-1,-2,-1,-2,-1,-1,-1,-1,-2,0,0,-1,NaN
Action 19,EMG2L,-1,-1,-1,0,-3,3,1,2,-3,-1,4,0,-1,0,-1,2,1,2,2,-6,1,-3,2,-1,5,2,-7,-2,-3,2,0,-6,7,-2,4,20,2,16,4,-6,-7,3,3,1,1,-7,-5,8,0,-1,0,-4,2,1,1,-2,-2,1,-1,-4,-2,0,-4,4,-1,-2,-2,-1,1,1,-2,0,-2,-1,-1,-3,-2,-1,-3,0,-3,-1,-2,NaN
Action 19,EMG3L,-1,-1,0,-1,0,-2,1,0,2,0,1,-1,-3,-1,-1,2,2,-2,-2,-2,0,2,0,0,1,2,-4,-1,0,1,-3,1,1,-3,-2,5,1,7,5,0,-6,-1,-1,2,2,-4,-3,2,-4,3,-3,-2,4,-5,-5,-2,-2,-2,-1,-3,-2,0,-1,1,-3,-2,-2,0,1,-2,-2,-1,0,-1,1,-1,-1,1,-1,-1,-1,0,-1,NaN
Action 19,EMG4L,-6,-3,-7,1,1,-3,0,4,0,-1,0,-1,-4,0,1,-1,2,-5,-5,1,-3,2,0,0,-2,-3,-3,-1,0,0,0,1,1,-1,-3,2,2,3,0,-1,-1,0,0,0,0,0,0,-2,-4,5,-2,-2,-15,6,6,3,3,-4,-1,-1,-2,1,-1,-1,-2,-1,-2,-2,-1,-5,-6,-19,-2,1,0,1,14,3,3,-9,2,-1,-4,NaN
Action 19,EMG5L,-4,-5,8,5,4,-1,1,0,1,2,1,1,-4,-3,12,-3,3,-2,-2,1,1,5,0,0,-1,0,-1,1,1,-2,-1,-2,-2,2,-3,8,9,-2,1,-5,3,2,2,0,0,1,2,0,-3,0,-3,-3,3,24,24,-2,-2,-1,-2,2,-6,1,-1,-1,0,-1,-2,-2,-18,-4,-26,-11,-7,2,-5,-10,0,3,17,-6,9,-4,-5,NaN
Action 19,EMG6L,-2,0,9,-2,0,-3,-3,-1,1,1,-2,7,-2,-1,11,5,0,4,4,-1,4,7,8,-10,-13,1,1,7,8,-8,-1,-4,3,7,-10,17,39,-6,-6,-21,19,5,5,16,16,-10,2,-6,2,4,-1,-2,-2,2,2,-10,-10,0,4,1,-4,2,-3,-1,-1,-2,1,-7,-14,1,-5,-2,-1,-1,-2,-3,-1,0,4,-1,3,0,-2,NaN
Action 19,EMG7L,6,-1,1,-6,6,6,-12,0,-8,5,3,35,-8,-3,0,35,-14,33,33,3,12,-11,23,-24,-18,4,8,19,25,-16,2,-2,57,-45,-60,32,47,56,3,-83,56,10,10,59,59,-8,-42,-11,47,13,-25,9,26,1,1,17,17,5,4,3,5,-16,4,-6,-6,5,-3,-2,0,1,0,0,-1,-4,-3,-3,-3,5,0,-2,-1,-2,2,NaN
Action 19,EMG0R,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN
Action 19,EMG1R,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,NaN
Action 19,EMG2R,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,NaN
Action 19,EMG3R,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN
Action 19,EMG4R,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,NaN
Action 19,EMG5R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
Action 19,EMG6R,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NaN
Action 19,EMG7R,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN
Action 19,GLX,1.0625,0.125,0.4375,0.8125,2.3125,25,36.8125,56.4375,61.875,61.3125,62,67.6875,73.625,77.875,72.5625,61.5625,32.0625,28.9375,28.9375,20.5,15,13.125,11.375,-0.6875,0.25,-6.75,-5.4375,5.875,4.5,-2.0625,-11.0625,-14.9375,-26,-32,-29.5,40.3125,34.5625,23.875,-26.0625,7.875,0.625,-9.5,-3.3125,-3.3125,-3.3125,3.25,0.1875,-1.9375,-2.3125,-1.125,-1.125,-3.375,2.5,-1.6875,16.0625,-1.1875,-1.1875,-27.4375,-19.625,-28.1875,-58.5,-41.375,-50.6875,-73.4375,-75.5625,-54.5,-64.4375,-47.3125,-42.0625,-33.5,-25.6875,-44.6875,-69.3125,-69.1875,-54.75,-31.4375,2.375,15.875,17.8125,15,10.5,6.6875,6,NaN
Action 19,GLY,1.0625,0.125,0.4375,0.8125,2.3125,25,36.8125,56.4375,61.875,61.3125,62,67.6875,73.625,77.875,72.5625,61.5625,32.0625,28.9375,28.9375,20.5,15,13.125,11.375,-0.6875,0.25,-6.75,-5.4375,5.875,4.5,-2.0625,-11.0625,-14.9375,-26,-32,-29.5,40.3125,34.5625,23.875,-26.0625,7.875,0.625,-9.5,-3.3125,-3.3125,-3.3125,3.25,0.1875,-1.9375,-2.3125,-1.125,-1.125,-3.375,2.5,-1.6875,16.0625,-1.1875,-1.1875,-27.4375,-19.625,-28.1875,-58.5,-41.375,-50.6875,-73.4375,-75.5625,-54.5,-64.4375,-47.3125,-42.0625,-33.5,-25.6875,-44.6875,-69.3125,-69.1875,-54.75,-31.4375,2.375,15.875,17.8125,15,10.5,6.6875,6,NaN
Action 19,GLZ,1.0625,0.125,0.4375,0.8125,2.3125,25,36.8125,56.4375,61.875,61.3125,62,67.6875,73.625,77.875,72.5625,61.5625,32.0625,28.9375,28.9375,20.5,15,13.125,11.375,-0.6875,0.25,-6.75,-5.4375,5.875,4.5,-2.0625,-11.0625,-14.9375,-26,-32,-29.5,40.3125,34.5625,23.875,-26.0625,7.875,0.625,-9.5,-3.3125,-3.3125,-3.3125,3.25,0.1875,-1.9375,-2.3125,-1.125,-1.125,-3.375,2.5,-1.6875,16.0625,-1.1875,-1.1875,-27.4375,-19.625,-28.1875,-58.5,-41.375,-50.6875,-73.4375,-75.5625,-54.5,-64.4375,-47.3125,-42.0625,-33.5,-25.6875,-44.6875,-69.3125,-69.1875,-54.75,-31.4375,2.375,15.875,17.8125,15,10.5,6.6875,6,NaN
Action 19,GRX,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN
Action 19,GRY,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN
Action 19,GRZ,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN
